~id,~label,type:String,balance:Double,bank_name:String,status:String,created_date:Date,fraud_flag:Boolean
A000773302,account,credit,-17601.31,Axis Bank,active,2023-09-21T22:16:53Z,False
A000773303,account,savings,268076.48,Canara Bank,active,2023-11-24T22:16:53Z,True
A000773401,account,credit,-23971.58,Indian Bank,active,2024-07-21T22:16:53Z,False
A000773501,account,savings,444058.46,Indian Bank,active,2023-07-31T22:16:53Z,False
A000773601,account,savings,490256.67,Canara Bank,active,2023-04-01T22:16:53Z,False
A000773602,account,credit,-28935.49,ICICI Bank,active,2024-10-24T22:16:53Z,False
A000773701,account,checking,24231.72,Punjab National Bank,active,2023-11-27T22:16:53Z,False
A000773702,account,credit,-19774.03,Union Bank of India,active,2025-01-24T22:16:53Z,False
A000773801,account,credit,-31665.54,Yes Bank,active,2023-06-28T22:16:53Z,False
A000773802,account,checking,46196.78,ICICI Bank,active,2023-11-09T22:16:53Z,False
A000773901,account,savings,351339.69,HDFC Bank,active,2022-12-17T22:16:53Z,False
A000774001,account,credit,-2712.13,IDBI Bank,active,2025-04-10T22:16:53Z,False
A000774002,account,savings,102206.46,HDFC Bank,active,2024-06-16T22:16:53Z,False
A000774101,account,credit,-39034.85,Central Bank of India,active,2025-03-31T22:16:53Z,True
A000774201,account,credit,-6354.13,Syndicate Bank,active,2024-11-10T22:16:53Z,False
A000774301,account,checking,9178.16,Axis Bank,active,2024-07-09T22:16:53Z,False
A000774401,account,savings,79549.43,Federal Bank,active,2024-08-25T22:16:53Z,False
A000774501,account,savings,128835.5,ICICI Bank,active,2025-03-23T22:16:53Z,False
A000774502,account,checking,14402.09,Union Bank of India,active,2023-05-16T22:16:53Z,False
A000774601,account,checking,34666.14,Axis Bank,active,2023-02-24T22:16:53Z,False
A000774602,account,credit,-43240.33,Indian Overseas Bank,active,2023-10-24T22:16:53Z,False
A000774701,account,credit,-45392.94,IDBI Bank,active,2023-07-12T22:16:53Z,False
A000774702,account,credit,-30791.77,Canara Bank,active,2024-02-01T22:16:53Z,False
A000774703,account,savings,443844.09,Kotak Mahindra Bank,active,2023-03-24T22:16:53Z,False
A000774801,account,credit,-18868.89,Canara Bank,active,2023-09-02T22:16:53Z,False
A000774802,account,savings,92776.21,Bank of Baroda,active,2023-07-29T22:16:53Z,True
A000774901,account,checking,680.61,Yes Bank,active,2023-10-08T22:16:53Z,False
A000774902,account,credit,-33780.07,Union Bank of India,active,2023-05-03T22:16:53Z,False
A000775001,account,checking,39496.18,Federal Bank,active,2025-01-18T22:16:53Z,False
A000775002,account,credit,-35404.99,Yes Bank,active,2024-07-19T22:16:53Z,False
A000775003,account,checking,13268.23,Bank of Baroda,active,2024-08-15T22:16:53Z,False
A000775101,account,checking,9587.21,Central Bank of India,active,2023-09-10T22:16:53Z,True
A000775201,account,checking,39351.34,Kotak Mahindra Bank,active,2025-01-09T22:16:53Z,False
A000775301,account,checking,3188.54,Indian Bank,active,2024-08-10T22:16:53Z,False
A000775302,account,checking,2028.17,Punjab National Bank,active,2025-04-09T22:16:53Z,True
A000775303,account,savings,284306.0,Indian Bank,active,2025-05-21T22:16:53Z,False
A000775401,account,savings,81316.68,HDFC Bank,active,2024-07-05T22:16:53Z,False
A000775402,account,checking,38938.52,Syndicate Bank,active,2023-02-23T22:16:53Z,False
A000775501,account,checking,41243.9,Union Bank of India,active,2025-03-13T22:16:53Z,False
A000775601,account,credit,-33207.73,Punjab National Bank,active,2024-02-18T22:16:53Z,False
A000775602,account,savings,478838.3,Axis Bank,active,2023-08-15T22:16:53Z,False
A000775603,account,credit,-25418.03,Indian Bank,active,2023-04-23T22:16:53Z,True
A000775701,account,savings,45764.4,IDBI Bank,active,2023-03-22T22:16:53Z,False
A000775801,account,savings,430182.25,Syndicate Bank,active,2025-08-26T22:16:53Z,False
A000775901,account,savings,434033.31,Indian Overseas Bank,active,2024-05-12T22:16:53Z,False
A000775902,account,savings,183895.64,Central Bank of India,active,2024-07-04T22:16:53Z,False
A000775903,account,checking,22745.63,State Bank of India,active,2023-05-26T22:16:53Z,False
A000776001,account,checking,18012.76,Punjab National Bank,active,2024-04-07T22:16:53Z,False
A000776101,account,savings,110408.69,Bank of Baroda,active,2023-03-07T22:16:53Z,True
A000776102,account,savings,24698.22,Canara Bank,active,2024-05-23T22:16:53Z,False
A000776201,account,savings,382279.97,Yes Bank,active,2024-11-13T22:16:53Z,False
A000776202,account,credit,-35543.48,Federal Bank,active,2024-02-10T22:16:53Z,False
A000776301,account,savings,215880.0,HDFC Bank,active,2024-04-19T22:16:53Z,False
A000776401,account,checking,43320.41,Kotak Mahindra Bank,active,2024-07-17T22:16:53Z,False
A000776402,account,checking,47512.01,Kotak Mahindra Bank,active,2023-12-10T22:16:53Z,False
A000776403,account,credit,-27703.18,Bank of Baroda,active,2023-06-07T22:16:53Z,True
A000776501,account,credit,-5985.43,Union Bank of India,active,2023-10-09T22:16:53Z,False
A000776601,account,credit,-46167.93,ICICI Bank,active,2025-02-20T22:16:53Z,True
A000776602,account,savings,490045.9,Union Bank of India,active,2024-07-19T22:16:53Z,False
A000776603,account,checking,47832.66,Federal Bank,active,2025-06-28T22:16:53Z,True
A000776604,account,checking,36544.78,Union Bank of India,active,2024-05-13T22:16:53Z,False
A000776701,account,credit,-40794.26,Indian Bank,active,2023-04-20T22:16:53Z,False
A000776801,account,credit,-48458.47,State Bank of India,active,2025-04-24T22:16:53Z,False
A000776802,account,credit,-33483.44,Bank of Baroda,active,2024-05-02T22:16:53Z,False
A000776901,account,credit,-28582.88,Central Bank of India,active,2025-07-12T22:16:53Z,False
A000776902,account,checking,32015.28,Indian Overseas Bank,active,2024-03-21T22:16:53Z,False
A000777001,account,savings,53819.27,Federal Bank,active,2023-12-16T22:16:53Z,False
A000777002,account,credit,-5477.44,Kotak Mahindra Bank,active,2025-08-30T22:16:53Z,False
A000777003,account,savings,13700.91,Central Bank of India,active,2024-01-31T22:16:53Z,False
A000777004,account,checking,29065.93,Punjab National Bank,active,2024-06-20T22:16:53Z,True
A000777101,account,credit,-47827.84,Central Bank of India,active,2025-08-06T22:16:53Z,False
A000777102,account,checking,35453.7,Central Bank of India,active,2024-03-25T22:16:53Z,False
A000777103,account,savings,126151.98,Bank of Baroda,active,2024-08-01T22:16:53Z,False
A000777201,account,checking,25389.24,Kotak Mahindra Bank,active,2025-08-19T22:16:53Z,True
A000777202,account,checking,1176.4,Syndicate Bank,active,2025-03-09T22:16:53Z,False
A000777301,account,savings,147647.98,Yes Bank,active,2024-07-18T22:16:53Z,False
A000777302,account,checking,34367.77,Syndicate Bank,active,2023-10-21T22:16:53Z,False
A000777401,account,savings,172548.98,Union Bank of India,active,2025-05-30T22:16:53Z,False
A000777402,account,savings,54367.74,Canara Bank,active,2024-11-09T22:16:53Z,True
A000777403,account,checking,36380.6,ICICI Bank,active,2024-08-11T22:16:53Z,False
A000777501,account,savings,125259.6,HDFC Bank,active,2022-12-20T22:16:53Z,False
A000777502,account,savings,232750.37,Yes Bank,active,2024-03-20T22:16:53Z,False
A000777601,account,savings,87070.51,ICICI Bank,active,2023-03-10T22:16:53Z,False
A000777602,account,savings,424079.26,Syndicate Bank,active,2024-10-30T22:16:53Z,False
A000777701,account,checking,49638.05,Central Bank of India,active,2024-06-29T22:16:53Z,False
A000777702,account,savings,318394.59,Kotak Mahindra Bank,active,2025-05-28T22:16:53Z,False
A000777703,account,checking,11584.52,Canara Bank,active,2025-05-09T22:16:53Z,False
A000777801,account,checking,44196.13,Kotak Mahindra Bank,active,2023-09-18T22:16:53Z,False
A000777802,account,credit,-33194.89,Syndicate Bank,active,2023-01-18T22:16:53Z,True
A000777803,account,credit,-21660.91,Canara Bank,active,2024-12-20T22:16:53Z,False
A000777804,account,checking,31834.09,IDBI Bank,active,2023-11-11T22:16:53Z,True
A000777901,account,credit,-11198.16,ICICI Bank,active,2024-08-28T22:16:53Z,False
A000777902,account,credit,-7984.08,Central Bank of India,active,2023-09-04T22:16:53Z,False
A000778001,account,credit,-14242.85,Canara Bank,active,2023-03-10T22:16:53Z,False
A000778002,account,credit,-47691.46,Bank of Baroda,active,2025-09-07T22:16:53Z,False
A000778101,account,credit,-16761.57,Indian Bank,active,2023-12-28T22:16:53Z,False
A000778102,account,savings,356565.9,Kotak Mahindra Bank,active,2025-04-02T22:16:53Z,False
A000778201,account,savings,58990.72,IDBI Bank,active,2023-12-04T22:16:53Z,False
A000778202,account,checking,30286.32,IDBI Bank,active,2024-12-21T22:16:53Z,True
A000778301,account,savings,342411.82,IDBI Bank,active,2024-01-10T22:16:53Z,True
A000778302,account,checking,6450.93,Axis Bank,active,2024-01-09T22:16:53Z,False
A000778303,account,checking,46539.13,State Bank of India,active,2023-09-29T22:16:53Z,False
A000778304,account,credit,-15956.76,State Bank of India,active,2025-07-02T22:16:53Z,False
A000778401,account,credit,-45574.68,Yes Bank,active,2023-05-15T22:16:53Z,False
A000778402,account,checking,3090.86,Central Bank of India,active,2023-04-28T22:16:53Z,False
A000778403,account,checking,14392.56,Kotak Mahindra Bank,active,2023-12-03T22:16:53Z,False
A000778501,account,savings,286743.83,Union Bank of India,active,2024-10-07T22:16:53Z,False
A000778502,account,checking,47170.56,Axis Bank,active,2023-09-18T22:16:53Z,False
A000778601,account,savings,64255.08,Bank of Baroda,active,2024-09-18T22:16:53Z,False
A000778602,account,credit,-9061.6,State Bank of India,active,2023-12-03T22:16:53Z,False
A000778603,account,checking,14230.89,State Bank of India,active,2025-04-28T22:16:53Z,False
A000778604,account,checking,41085.83,Indian Overseas Bank,active,2025-08-01T22:16:53Z,False
A000778701,account,savings,178002.36,HDFC Bank,active,2024-01-10T22:16:53Z,False
A000778702,account,credit,-26266.37,IDBI Bank,active,2023-02-11T22:16:53Z,False
A000778703,account,savings,491479.45,Kotak Mahindra Bank,active,2023-12-28T22:16:53Z,False
A000778704,account,savings,79337.1,Bank of Baroda,active,2023-02-20T22:16:53Z,False
A000778801,account,savings,168439.89,Axis Bank,active,2023-01-16T22:16:53Z,False
A000778802,account,savings,17947.33,Yes Bank,active,2025-08-26T22:16:53Z,False
A000778803,account,savings,48408.82,Yes Bank,active,2024-05-10T22:16:53Z,False
A000778901,account,credit,-40647.01,State Bank of India,active,2024-10-06T22:16:53Z,False
A000778902,account,savings,277586.39,Indian Overseas Bank,active,2023-01-18T22:16:53Z,False
A000779001,account,savings,314209.45,Syndicate Bank,active,2024-08-31T22:16:53Z,False
A000779002,account,checking,26879.68,IDBI Bank,active,2025-04-08T22:16:53Z,False
A000779003,account,checking,25888.62,Kotak Mahindra Bank,active,2023-02-03T22:16:53Z,False
A000779004,account,checking,46085.21,Federal Bank,active,2024-02-05T22:16:53Z,False
A000779101,account,credit,-11619.42,HDFC Bank,active,2025-01-01T22:16:53Z,False
A000779102,account,savings,51588.76,Axis Bank,active,2024-11-26T22:16:53Z,False
A000779103,account,credit,-14488.34,Bank of Baroda,active,2024-08-07T22:16:53Z,False
A000779201,account,credit,-43032.76,Yes Bank,active,2024-04-05T22:16:53Z,True
A000779202,account,credit,-22610.1,Union Bank of India,active,2025-07-15T22:16:53Z,False
A000779301,account,checking,19147.62,Kotak Mahindra Bank,active,2025-08-26T22:16:53Z,False
A000779302,account,credit,-31569.08,HDFC Bank,active,2024-08-10T22:16:53Z,False
A000779303,account,savings,427134.48,Indian Overseas Bank,active,2023-08-29T22:16:53Z,False
A000779401,account,checking,22448.61,Syndicate Bank,active,2023-02-07T22:16:53Z,False
A000779402,account,credit,-88.39,Axis Bank,active,2025-05-28T22:16:53Z,False
A000779501,account,savings,223133.85,HDFC Bank,active,2025-03-27T22:16:53Z,False
A000779502,account,credit,-21957.02,ICICI Bank,active,2025-05-17T22:16:53Z,False
A000779503,account,credit,-34566.63,Indian Overseas Bank,active,2023-07-30T22:16:53Z,False
A000779504,account,checking,31873.05,Central Bank of India,active,2024-08-15T22:16:53Z,False
A000779601,account,credit,-17930.89,Axis Bank,active,2025-01-23T22:16:53Z,True
A000779602,account,credit,-16799.37,Bank of Baroda,active,2025-08-10T22:16:53Z,False
A000779603,account,checking,35819.28,State Bank of India,active,2024-03-05T22:16:53Z,False
A000779701,account,savings,334227.14,Punjab National Bank,active,2023-03-11T22:16:53Z,False
A000779702,account,savings,68694.34,HDFC Bank,active,2024-10-03T22:16:53Z,True
A000779801,account,credit,-24118.64,Syndicate Bank,active,2025-08-17T22:16:53Z,False
A000779802,account,checking,43268.75,Yes Bank,active,2025-08-12T22:16:53Z,True
A000779901,account,savings,30710.31,HDFC Bank,active,2024-02-25T22:16:53Z,False
A000779902,account,checking,35837.99,Canara Bank,active,2025-07-08T22:16:53Z,False
A000780001,account,credit,-39133.55,Union Bank of India,active,2024-03-21T22:16:53Z,False
A000780002,account,checking,18316.12,Syndicate Bank,active,2025-07-27T22:16:53Z,True
A000780003,account,checking,9541.16,Kotak Mahindra Bank,active,2025-05-09T22:16:53Z,False
A000780004,account,savings,154309.41,Canara Bank,active,2024-02-20T22:16:53Z,False
A000780101,account,savings,95154.43,Union Bank of India,active,2024-01-05T22:16:53Z,False
A000780102,account,credit,-31740.1,ICICI Bank,active,2025-08-11T22:16:53Z,False
A000780201,account,checking,37743.88,IDBI Bank,active,2024-01-05T22:16:53Z,False
A000780202,account,savings,234261.01,Punjab National Bank,active,2024-03-31T22:16:53Z,False
A000780301,account,checking,36390.85,HDFC Bank,active,2023-09-06T22:16:53Z,False
A000780302,account,credit,-36261.84,Indian Overseas Bank,active,2023-03-14T22:16:53Z,False
A000780303,account,checking,38525.79,IDBI Bank,active,2023-01-16T22:16:53Z,False
A000780304,account,checking,612.05,HDFC Bank,active,2025-08-09T22:16:53Z,False
A000780401,account,credit,-20020.79,Indian Bank,active,2023-05-04T22:16:53Z,False
A000780402,account,checking,49988.56,Punjab National Bank,active,2024-11-30T22:16:53Z,False
A000780403,account,savings,96525.89,Axis Bank,active,2023-12-22T22:16:53Z,False
A000780501,account,savings,209747.25,Axis Bank,active,2024-11-24T22:16:53Z,True
A000780502,account,checking,40808.19,Federal Bank,active,2025-05-10T22:16:53Z,False
A000780601,account,savings,57552.31,Indian Overseas Bank,active,2024-08-06T22:16:53Z,False
A000780602,account,checking,9711.18,Bank of Baroda,active,2025-04-24T22:16:53Z,False
A000780603,account,savings,230486.85,Bank of Baroda,active,2024-06-15T22:16:53Z,False
A000780701,account,credit,-35026.11,Yes Bank,active,2024-03-20T22:16:53Z,False
A000780702,account,savings,38534.77,Axis Bank,active,2024-06-10T22:16:53Z,False
A000780703,account,checking,27680.33,State Bank of India,active,2023-06-08T22:16:53Z,False
A000780801,account,savings,377618.16,ICICI Bank,active,2024-11-25T22:16:53Z,False
A000780802,account,savings,495436.91,Bank of Baroda,active,2025-05-16T22:16:53Z,False
A000780803,account,checking,47963.86,Union Bank of India,active,2025-02-11T22:16:53Z,False
A000780901,account,checking,21500.39,Kotak Mahindra Bank,active,2024-05-09T22:16:53Z,False
A000780902,account,checking,26424.87,Axis Bank,active,2023-06-13T22:16:53Z,False
A000780903,account,checking,31623.86,Indian Overseas Bank,active,2024-07-20T22:16:53Z,False
A000781001,account,credit,-27487.18,Kotak Mahindra Bank,active,2025-06-14T22:16:53Z,False
A000781002,account,checking,3933.3,Punjab National Bank,active,2024-02-16T22:16:53Z,False
A000781003,account,checking,29222.3,Bank of Baroda,active,2024-06-08T22:16:53Z,False
A000781004,account,checking,18195.5,Federal Bank,active,2025-02-14T22:16:53Z,False
A000781101,account,checking,23729.19,IDBI Bank,active,2024-10-27T22:16:53Z,False
A000781102,account,savings,417815.25,IDBI Bank,active,2023-06-08T22:16:53Z,False
A000781201,account,credit,-38126.69,Central Bank of India,active,2025-04-29T22:16:53Z,False
A000781301,account,savings,291747.91,Canara Bank,active,2024-11-27T22:16:53Z,False
A000781401,account,credit,-39236.56,IDBI Bank,active,2024-04-12T22:16:53Z,False
A000781402,account,credit,-26759.44,Syndicate Bank,active,2024-12-14T22:16:53Z,False
A000781501,account,checking,27186.69,HDFC Bank,active,2025-07-31T22:16:53Z,False
A000781502,account,credit,-8384.14,HDFC Bank,active,2024-11-25T22:16:53Z,False
A000781601,account,checking,10812.37,HDFC Bank,active,2023-02-17T22:16:53Z,False
A000781602,account,credit,-5577.98,State Bank of India,active,2023-08-25T22:16:53Z,True
A000781701,account,credit,-38790.02,HDFC Bank,active,2025-06-22T22:16:53Z,False
A000781702,account,credit,-47706.94,Federal Bank,active,2024-02-06T22:16:53Z,False
A000781703,account,checking,42274.35,IDBI Bank,active,2024-07-28T22:16:53Z,False
A000781801,account,credit,-46268.57,Indian Overseas Bank,active,2024-06-21T22:16:53Z,False
A000781901,account,savings,317311.58,Canara Bank,active,2024-03-31T22:16:53Z,False
A000781902,account,checking,23905.13,Yes Bank,active,2023-01-29T22:16:53Z,False
A000781903,account,checking,36721.46,Axis Bank,active,2024-04-25T22:16:53Z,False
A000782001,account,savings,51637.8,Syndicate Bank,active,2025-09-07T22:16:53Z,False
A000782101,account,savings,190079.49,Yes Bank,active,2025-05-14T22:16:53Z,False
A000782102,account,savings,455785.75,Federal Bank,active,2025-08-22T22:16:53Z,False
A000782201,account,savings,227467.3,ICICI Bank,active,2024-07-08T22:16:53Z,False
A000782301,account,checking,17208.78,ICICI Bank,active,2025-07-17T22:16:53Z,False
A000782302,account,checking,9571.8,Indian Overseas Bank,active,2025-02-27T22:16:53Z,False
A000782401,account,checking,45925.48,Indian Bank,active,2025-03-16T22:16:53Z,False
A000782402,account,credit,-7420.64,Canara Bank,active,2023-02-05T22:16:53Z,False
A000782501,account,checking,11033.89,Punjab National Bank,active,2025-01-20T22:16:53Z,False
A000782502,account,checking,10849.28,Canara Bank,active,2023-07-26T22:16:53Z,False
A000782503,account,checking,29988.72,Union Bank of India,active,2024-08-28T22:16:53Z,False
A000782504,account,credit,-17641.66,Indian Overseas Bank,active,2024-01-02T22:16:53Z,False
A000782601,account,savings,7592.99,State Bank of India,active,2023-06-25T22:16:53Z,False
A000782602,account,savings,164351.0,Yes Bank,active,2025-05-29T22:16:53Z,False
A000782701,account,credit,-25151.69,IDBI Bank,active,2023-09-15T22:16:53Z,False
A000782702,account,savings,498268.51,Indian Overseas Bank,active,2024-04-27T22:16:53Z,False
A000782801,account,checking,45646.67,Union Bank of India,active,2025-06-05T22:16:53Z,False
A000782901,account,credit,-10703.29,Yes Bank,active,2023-04-26T22:16:53Z,False
A000782902,account,credit,-2215.7,Union Bank of India,active,2024-12-23T22:16:53Z,False
A000782903,account,checking,32616.99,Indian Bank,active,2025-06-03T22:16:53Z,False
A000783001,account,credit,-10653.97,Syndicate Bank,active,2024-08-11T22:16:53Z,True
A000783002,account,savings,42620.35,Kotak Mahindra Bank,active,2025-07-06T22:16:53Z,False
A000783101,account,checking,6702.69,Indian Overseas Bank,active,2025-01-15T22:16:53Z,False
A000783102,account,credit,-40251.93,Yes Bank,active,2023-04-11T22:16:53Z,False
A000783103,account,savings,440676.35,Axis Bank,active,2024-08-25T22:16:53Z,False
A000783201,account,savings,204799.82,Yes Bank,active,2024-08-18T22:16:53Z,False
A000783202,account,checking,11443.69,Indian Bank,active,2023-08-27T22:16:53Z,False
A000783203,account,savings,273723.31,HDFC Bank,active,2024-11-02T22:16:53Z,False
A000783301,account,checking,43369.74,Union Bank of India,active,2023-06-19T22:16:53Z,False
A000783302,account,savings,17416.96,HDFC Bank,active,2024-04-28T22:16:53Z,False
A000783303,account,savings,483494.15,State Bank of India,active,2024-08-21T22:16:53Z,True
A000783401,account,savings,468392.43,IDBI Bank,active,2023-08-23T22:16:53Z,False
A000783501,account,savings,457793.97,Indian Bank,active,2023-11-29T22:16:53Z,False
A000783601,account,checking,38185.4,Kotak Mahindra Bank,active,2022-12-24T22:16:53Z,False
A000783602,account,savings,165165.38,ICICI Bank,active,2024-05-15T22:16:53Z,True
A000783701,account,checking,1923.04,IDBI Bank,active,2025-07-06T22:16:53Z,False
A000783801,account,checking,2176.57,Indian Overseas Bank,active,2025-02-20T22:16:53Z,False
A000783802,account,checking,26940.87,Axis Bank,active,2024-12-11T22:16:53Z,True
A000783803,account,savings,51917.67,Kotak Mahindra Bank,active,2025-07-20T22:16:53Z,False
A000783901,account,checking,679.77,Federal Bank,active,2024-04-18T22:16:53Z,False
A000783902,account,checking,5664.61,Indian Overseas Bank,active,2024-03-08T22:16:53Z,False
A000783903,account,checking,24154.27,Punjab National Bank,active,2024-05-03T22:16:53Z,False
A000784001,account,credit,-41794.47,Central Bank of India,active,2024-09-27T22:16:53Z,False
A000784002,account,savings,66834.77,Union Bank of India,active,2023-11-02T22:16:53Z,False
A000784003,account,checking,23529.72,ICICI Bank,active,2025-07-28T22:16:53Z,False
A000784101,account,checking,36859.2,HDFC Bank,active,2024-04-16T22:16:53Z,False
A000784102,account,checking,13632.03,State Bank of India,active,2025-03-22T22:16:53Z,False
A000784201,account,checking,16213.05,Central Bank of India,active,2023-01-27T22:16:53Z,False
A000784301,account,checking,6798.99,State Bank of India,active,2024-01-27T22:16:53Z,False
A000784302,account,credit,-31706.21,State Bank of India,active,2023-02-08T22:16:53Z,False
A000784303,account,checking,42118.16,Kotak Mahindra Bank,active,2024-02-09T22:16:53Z,False
A000784401,account,credit,-37433.92,Yes Bank,active,2024-07-08T22:16:53Z,False
A000784402,account,credit,-34403.27,ICICI Bank,active,2024-07-09T22:16:53Z,False
A000784501,account,savings,254091.04,Federal Bank,active,2025-06-11T22:16:53Z,True
A000784502,account,savings,328349.51,Federal Bank,active,2024-05-21T22:16:53Z,False
A000784601,account,checking,35674.1,IDBI Bank,active,2024-03-22T22:16:53Z,False
A000784602,account,credit,-32354.03,Syndicate Bank,active,2024-12-15T22:16:53Z,False
A000784701,account,savings,323870.07,Indian Overseas Bank,active,2025-06-06T22:16:53Z,False
A000784801,account,savings,363092.48,HDFC Bank,active,2024-04-28T22:16:53Z,False
A000784802,account,checking,16085.32,IDBI Bank,active,2024-03-02T22:16:53Z,True
A000784901,account,checking,16102.64,IDBI Bank,active,2023-02-07T22:16:53Z,True
A000784902,account,credit,-9574.71,Yes Bank,active,2024-04-10T22:16:53Z,False
A000784903,account,checking,18866.2,Federal Bank,active,2023-01-24T22:16:53Z,False
A000784904,account,credit,-10386.05,Syndicate Bank,active,2025-08-12T22:16:53Z,False
A000785001,account,checking,38080.24,Union Bank of India,active,2025-06-20T22:16:53Z,False
A000785002,account,credit,-47988.46,Indian Bank,active,2024-10-16T22:16:53Z,False
A000785101,account,checking,5157.98,State Bank of India,active,2025-01-30T22:16:53Z,False
A000785201,account,credit,-47337.59,Canara Bank,active,2025-03-12T22:16:53Z,False
A000785301,account,checking,20198.45,Kotak Mahindra Bank,active,2025-03-14T22:16:53Z,False
A000785302,account,checking,45214.88,ICICI Bank,active,2023-03-12T22:16:53Z,True
A000785401,account,credit,-33456.22,HDFC Bank,active,2023-01-18T22:16:53Z,False
A000785402,account,credit,-32384.14,Indian Bank,active,2023-06-25T22:16:53Z,False
A000785501,account,savings,67349.97,Central Bank of India,active,2023-03-04T22:16:53Z,False
A000785502,account,credit,-25321.96,Central Bank of India,active,2024-09-14T22:16:53Z,False
A000785503,account,checking,32674.81,Canara Bank,active,2024-12-05T22:16:53Z,False
A000785601,account,savings,9317.58,State Bank of India,active,2024-09-11T22:16:53Z,True
A000785602,account,savings,435527.67,Punjab National Bank,active,2023-10-28T22:16:53Z,False
A000785603,account,checking,5764.22,Union Bank of India,active,2025-03-24T22:16:53Z,False
A000785604,account,savings,496125.87,Indian Bank,active,2023-11-15T22:16:53Z,False
A000785701,account,savings,230985.85,IDBI Bank,active,2024-03-16T22:16:53Z,False
A000785702,account,checking,44613.54,State Bank of India,active,2024-07-30T22:16:53Z,True
A000785801,account,savings,388751.36,Punjab National Bank,active,2023-04-21T22:16:53Z,False
A000785901,account,savings,290457.72,Axis Bank,active,2024-03-05T22:16:53Z,False
A000786001,account,checking,20745.74,State Bank of India,active,2022-12-26T22:16:53Z,False
A000786002,account,savings,488266.99,Canara Bank,active,2023-11-02T22:16:53Z,False
A000786003,account,savings,61477.0,Central Bank of India,active,2024-12-03T22:16:53Z,False
A000786101,account,credit,-17553.36,Bank of Baroda,active,2024-10-01T22:16:53Z,False
A000786102,account,credit,-5114.01,Syndicate Bank,active,2025-07-25T22:16:53Z,False
A000786201,account,checking,30354.26,Bank of Baroda,active,2024-11-17T22:16:53Z,False
A000786202,account,checking,19654.0,Canara Bank,active,2023-04-28T22:16:53Z,False
A000786301,account,checking,45149.19,IDBI Bank,active,2023-04-22T22:16:53Z,False
A000786302,account,checking,16892.56,IDBI Bank,active,2023-09-13T22:16:53Z,True
A000786401,account,credit,-30994.99,Union Bank of India,active,2024-06-12T22:16:53Z,False
A000786501,account,credit,-28498.65,Union Bank of India,active,2023-08-31T22:16:53Z,False
A000786502,account,credit,-4200.19,IDBI Bank,active,2024-01-11T22:16:53Z,False
A000786503,account,checking,1439.51,Bank of Baroda,active,2024-10-10T22:16:53Z,False
A000786601,account,savings,138433.04,HDFC Bank,active,2023-09-11T22:16:53Z,False
A000786602,account,credit,-36641.57,Punjab National Bank,active,2023-11-23T22:16:53Z,False
A000786603,account,savings,425649.97,Yes Bank,active,2023-08-28T22:16:53Z,False
A000786701,account,savings,404379.24,Federal Bank,active,2023-10-23T22:16:53Z,False
A000786702,account,checking,21447.74,Yes Bank,active,2022-12-27T22:16:53Z,False
A000786801,account,checking,15842.21,Bank of Baroda,active,2023-07-17T22:16:53Z,False
A000786802,account,savings,414297.72,Yes Bank,active,2023-03-27T22:16:53Z,False
A000786901,account,savings,123088.21,Kotak Mahindra Bank,active,2023-02-15T22:16:53Z,False
A000786902,account,checking,21218.6,Federal Bank,active,2024-08-08T22:16:53Z,False
A000787001,account,checking,14782.27,Indian Bank,active,2023-07-18T22:16:53Z,False
A000787101,account,savings,443693.06,Axis Bank,active,2023-12-09T22:16:53Z,False
A000787102,account,savings,6772.34,ICICI Bank,active,2024-10-05T22:16:53Z,False
A000787201,account,credit,-6642.16,State Bank of India,active,2024-03-10T22:16:53Z,False
A000787202,account,credit,-24626.07,Canara Bank,active,2024-07-01T22:16:53Z,False
A000787301,account,credit,-41588.1,Syndicate Bank,active,2023-08-15T22:16:53Z,False
A000787401,account,checking,7736.08,IDBI Bank,active,2022-12-25T22:16:53Z,False
A000787501,account,savings,217075.09,Central Bank of India,active,2023-10-02T22:16:53Z,False
A000787601,account,savings,19753.31,Axis Bank,active,2024-05-17T22:16:53Z,False
A000787602,account,credit,-39567.07,HDFC Bank,active,2023-11-08T22:16:53Z,False
A000787701,account,checking,33020.7,Canara Bank,active,2023-04-17T22:16:53Z,False
A000787702,account,credit,-37738.11,Punjab National Bank,active,2023-01-21T22:16:53Z,False
A000787801,account,checking,8814.93,HDFC Bank,active,2023-12-17T22:16:53Z,False
A000787802,account,credit,-17178.76,Canara Bank,active,2024-11-12T22:16:53Z,False
A000787803,account,checking,13394.42,Yes Bank,active,2024-05-30T22:16:53Z,False
A000787901,account,credit,-49701.61,Federal Bank,active,2024-04-10T22:16:53Z,False
A000787902,account,savings,451438.66,Indian Bank,active,2025-01-20T22:16:53Z,False
A000788001,account,checking,5307.47,Yes Bank,active,2025-04-29T22:16:53Z,False
A000788002,account,checking,904.01,Yes Bank,active,2024-10-28T22:16:53Z,False
A000788003,account,checking,8295.0,HDFC Bank,active,2024-04-13T22:16:53Z,False
A000788004,account,savings,168955.89,Punjab National Bank,active,2023-01-15T22:16:53Z,False
A000788101,account,checking,43075.09,IDBI Bank,active,2025-04-13T22:16:53Z,False
A000788102,account,savings,392177.71,Bank of Baroda,active,2023-03-14T22:16:53Z,False
A000788201,account,credit,-27154.65,Canara Bank,active,2024-05-09T22:16:53Z,False
