~id,~label,type:String,os:String,browser:String,fingerprint:String,first_seen:Date,last_login:Date,login_count:Int,fraud_flag:Boolean
DEV0415,device,desktop,Ubuntu 22.04,Edge,194ceb7e24343c8d14785556cadf25931e4ecad0d00254d66e53722bfe54dc5e,2024-08-20T15:22:44Z,2025-08-14T21:22:44Z,193,False
DEV0095,device,tablet,iPadOS 15,Firefox,beae59275140cfe8e548bff094f3c61eb5648c76866ccd7beef7b77c02c967e6,2024-07-01T15:22:44Z,2025-08-14T23:22:44Z,175,False
DEV0455,device,desktop,Ubuntu 22.04,Safari,ead6d5483cbdd10f547ed3e528059f17add6c2029b1bc394b6da4f4e10240212,2025-08-09T15:22:44Z,2025-07-18T23:22:44Z,69,False
DEV0145,device,mobile,Android 12,Chrome Mobile,8dfff77a858502c7273ad9bbbc7db17a62d7522949b7fea9d849b0dac6a28054,2025-07-26T15:22:44Z,2025-08-16T08:22:44Z,158,False
DEV0249,device,desktop,Ubuntu 22.04,Opera,0a531f31e9f18d6fa942799addbfc86067efdd8aebb65ee04a3643ded09375a4,2024-12-09T15:22:44Z,2025-07-24T05:22:44Z,89,False
DEV0706,device,desktop,Windows 11,Opera,7782d3eacf4db1ab7b98b2d26b522889eec1405bd20d196d013717d58f4e29dd,2025-01-19T15:22:44Z,2025-08-16T16:22:44Z,174,False
DEV0096,device,tablet,iPadOS 16,Firefox,24b6dbacdedadf22bb4ddd2c03b95f4c3bb439e9cc10e0e01cd9c06ee49e1a59,2024-06-26T15:22:44Z,2025-08-09T09:22:44Z,46,False
DEV0258,device,desktop,macOS Monterey,Safari,f8870bd0efd04aa4a7039e76fa46441abcba774235f1c32165a6c8fe7cb44aa5,2025-03-07T15:22:44Z,2025-07-29T05:22:44Z,169,False
DEV0742,device,mobile,Android 11,Safari Mobile,53a591a1400a3ad2984534392cc907b1f7486b53a085a1442883975d8b4492f9,2025-04-17T15:22:44Z,2025-08-18T03:22:44Z,56,False
DEV0531,device,tablet,Android 11,Firefox,10438ac2c911f49cc28254e631772c5a7620bf0e269975e44d2c872eb1d8d75c,2025-06-19T15:22:44Z,2025-08-07T21:22:44Z,26,False
DEV0147,device,desktop,Ubuntu 22.04,Firefox,f382f81a6bfdd6f703ab5e32dec92108f7a90ab0ad209bf69a37d031eb075994,2024-08-16T15:22:44Z,2025-08-10T23:22:44Z,187,False
DEV0438,device,tablet,Android 12,Chrome,666019b2c51c34ac945e6063f7dc238a42e8aa53f0ad83490fa8b733759dd7dd,2024-10-13T15:22:44Z,2025-08-13T03:22:44Z,101,False
DEV0441,device,desktop,Windows 11,Opera,48eb547553efe440d272882a7e9c9075554a727cd3f472f67751fa6f2b97632b,2024-09-22T15:22:44Z,2025-08-12T21:22:44Z,35,True
DEV0713,device,tablet,Android 12,Chrome,7cf8363f6c2f28a51401783bef515fd65559c61261d42206f20e157fc526904d,2025-05-04T15:22:44Z,2025-08-05T10:22:44Z,109,False
DEV0232,device,tablet,Android 12,Firefox,0f4a1338f82c2a6ea0451089c5c3b27d49d68462dce23a5e9b702ef655a46e05,2025-02-05T15:22:44Z,2025-08-18T06:22:44Z,72,False
DEV0323,device,desktop,macOS Ventura,Edge,dd3a88c9c7f01378ddafb5a5d447b88e6c3d8223ee37bff878b211339e8fc6e9,2025-05-21T15:22:44Z,2025-08-04T08:22:44Z,99,False
DEV0197,device,desktop,macOS Monterey,Firefox,afa2eb7dba7b4d37d358e5bb65d8b15c3891884dd5b737835613c47b4b5887d6,2025-01-08T15:22:44Z,2025-07-29T01:22:44Z,26,True
DEV0468,device,mobile,iOS 16,Samsung Internet,46c63149bbb6b137168b21a93e7463b39ac2e4a24e2837be797a5e40356c0801,2024-12-25T15:22:44Z,2025-07-28T04:22:44Z,38,False
DEV0353,device,mobile,iOS 16,Safari Mobile,0c08e6f646b99353b6144fa6b6e4ce506b6a5f70b94c2a88bcd56d5c5389a8a3,2024-07-11T15:22:44Z,2025-08-01T14:22:44Z,153,False
DEV0494,device,tablet,iPadOS 16,Chrome,4ee055718325f5b925326fddb471a8dc32e82ce163323fccc65df906254b1e55,2024-05-28T15:22:44Z,2025-08-12T23:22:44Z,131,False
DEV0627,device,tablet,Android 12,Safari,78968f4d141cb47113bd8a4fed7cca463da10a469bff07bcab7b3048ef1dd66e,2025-07-24T15:22:44Z,2025-08-07T16:22:44Z,130,False
DEV0371,device,tablet,Android 11,Safari,1841c2c99447bf08ebf813b63ee168268531e0c0de10c2bafb06e1bd223b50ab,2024-07-08T15:22:44Z,2025-08-13T22:22:44Z,173,False
DEV0544,device,desktop,Ubuntu 22.04,Firefox,b83435e9d57bcce8fd85d2927a9002f88d60f7eeba0d669bc1239f4722092910,2024-10-09T15:22:44Z,2025-08-04T14:22:44Z,53,False
DEV0178,device,desktop,macOS Ventura,Edge,c57cb39c56875042b4c879360d594d872b8863b664302f393eed0dc8a504f0a4,2025-04-11T15:22:44Z,2025-08-11T10:22:44Z,14,False
DEV0654,device,desktop,Windows 10,Chrome,29c6c59c286a0267c2ec08f284c70799add71c007c65baa3b4cbb5dc6ebbfdfd,2024-09-11T15:22:44Z,2025-08-11T00:22:44Z,178,False
DEV0701,device,desktop,macOS Monterey,Opera,a1abe8b2334b734ac2549ee90585bace34a56eff068869dec35c27692600c7e1,2025-03-08T15:22:44Z,2025-08-08T15:22:44Z,77,False
DEV0192,device,desktop,Ubuntu 22.04,Chrome,a43ccd7f1d9f16fffbf1d4bf54457f2a7c8e2d1313f19ac96248b269ec5eb595,2024-07-07T15:22:44Z,2025-07-28T12:22:44Z,105,False
DEV0524,device,mobile,Android 12,Firefox Mobile,bec56cbff60c3d03775e8618c5e5c9e45c50a0fc00cedc2c48eef7ccfc135b39,2025-02-14T15:22:44Z,2025-07-20T12:22:44Z,87,False
DEV0080,device,desktop,Windows 11,Chrome,6ed6376ed6d1df197d103177fccd1bf6f05398f23826cd7e9727a5f8615aeba8,2024-10-23T15:22:44Z,2025-08-16T01:22:44Z,186,False
DEV0056,device,mobile,Android 13,Firefox Mobile,b201c758275197b161a3b4978084d0e27dd7c475b3726471795913385783c88c,2025-08-08T15:22:44Z,2025-07-31T20:22:44Z,102,False
DEV0074,device,desktop,Windows 10,Edge,02ced8c7385a5b6dcea67aa46a4139c9077de3f2a259471d4c008fd5d66fd4c9,2024-05-13T15:22:44Z,2025-08-10T10:22:44Z,66,False
DEV0109,device,mobile,Android 13,Firefox Mobile,d95e5209182f0cd4a959c0a71879d0ac7a281c48cd8f1a8b135990a337d64a29,2025-02-13T15:22:44Z,2025-07-23T04:22:44Z,136,False
DEV0665,device,tablet,Android 12,Firefox,bb7d80922968f36dc52df268530f07138eadcf23e3e948ac5abe92b89520d64b,2024-11-17T15:22:44Z,2025-08-04T02:22:44Z,25,False
DEV0662,device,tablet,iPadOS 16,Firefox,142fbff925036fa77f0cdf98e3f085a4819ee60daeed49b6445dcd13ee2ddc68,2025-01-02T15:22:44Z,2025-08-03T06:22:44Z,43,False
DEV0091,device,tablet,iPadOS 16,Safari,af6142d32d9c518910176b9967e436aa1db0a085e276ad1416844c84753b5b88,2024-11-16T15:22:44Z,2025-07-28T06:22:44Z,68,False
DEV0357,device,mobile,iOS 16,Safari Mobile,156ea0c77d0108786feb92b44c9406b6c7b3f6f6907993bc152be5a96d735a01,2024-10-21T15:22:44Z,2025-08-08T21:22:44Z,17,False
DEV0393,device,mobile,Android 12,Safari Mobile,e9082cb36e415807a1edbf148fba58c931f0368fba06c223be25cf21e6a18b27,2024-11-02T15:22:44Z,2025-07-30T07:22:44Z,92,False
DEV0590,device,mobile,iOS 15,Firefox Mobile,4aca60804c9693fd1aae376c90823c6ea3519dfc342901bce14e7f94b1563d51,2024-07-08T15:22:44Z,2025-07-22T10:22:44Z,59,False
DEV0588,device,desktop,Ubuntu 22.04,Safari,e36b36a4496f46ebb120fc6efb4b6522d444c2b73486d4d0a3b2ae08bd2b8517,2024-06-22T15:22:44Z,2025-07-25T20:22:44Z,71,False
DEV0520,device,desktop,Windows 11,Chrome,8661be44055bc451730f927351aab778df6896c4d92c7376b654f8e8d981f510,2024-09-09T15:22:44Z,2025-08-14T11:22:44Z,8,False
DEV0377,device,tablet,iPadOS 15,Chrome,53b5fb6fa4e7c7552125d4f40e01b4094c99f79af95c87043705ec6ffc0f74fe,2024-04-17T15:22:44Z,2025-07-23T15:22:44Z,183,False
DEV0101,device,desktop,Windows 10,Safari,695aaf3e042fc213b2e8b79b301e8b602c65c438ab108b9ef9726abdf72b512e,2024-12-03T15:22:44Z,2025-07-22T15:22:44Z,58,False
DEV0634,device,tablet,iPadOS 16,Safari,7f5c1234aa799570801cfb93be962b93f194b100dd553757be0e95c5529bac53,2024-09-19T15:22:44Z,2025-07-22T01:22:44Z,154,False
DEV0615,device,tablet,iPadOS 15,Firefox,28b9cc367247a69ba2d669bb51d6574056937bef2d0b494f9372980d2e3166bd,2024-12-14T15:22:44Z,2025-08-08T21:22:44Z,105,False
DEV0026,device,desktop,macOS Monterey,Safari,e7ed041cf7316da3a163cc62e0ef1c4649651ef3956c343849520b3ce4e5614d,2025-07-16T15:22:44Z,2025-08-18T12:22:44Z,166,False
DEV0730,device,tablet,iPadOS 15,Safari,9f67e56d994e151835a6318bbd1b6a874aedd0f0c01085770a00ac6bd95d8692,2025-06-08T15:22:44Z,2025-07-20T19:22:44Z,111,False
DEV0072,device,tablet,iPadOS 16,Safari,8c18674e397d5824f482dbea88fc9f02d02153c76f786a56ce942f9f6a6c6d3c,2024-05-01T15:22:44Z,2025-08-15T00:22:44Z,164,False
DEV0333,device,mobile,iOS 15,Chrome Mobile,7a90ab9f9cb3129285e0462a87d9c8181d14279298abecd0df8960346e7667e2,2024-10-05T15:22:44Z,2025-08-07T01:22:44Z,183,False
DEV0493,device,mobile,Android 13,Firefox Mobile,33b67fba0cedbadb3c7e5f991ea0d8c976d1bc92da396cbb65c14ef9b1a64fa5,2025-07-15T15:22:44Z,2025-07-26T16:22:44Z,27,False
DEV0622,device,desktop,Windows 10,Safari,0e8acb583ba483be23ae800bc03470b2bf39c2c2816b7368536ac627b7407ed9,2025-07-28T15:22:44Z,2025-08-14T10:22:44Z,56,False
DEV0189,device,desktop,Ubuntu 22.04,Edge,1db3d8f0e932cf3afbfc7d6c586a4fe0fdd0e3b99245aad3867845a5855b9366,2025-01-27T15:22:44Z,2025-08-03T12:22:44Z,111,False
DEV0261,device,desktop,Ubuntu 22.04,Chrome,dfe403291f9f13ecd2b257da00ffa5ad65a1c59bad01efb263db2a69cb9fa41a,2024-12-29T15:22:44Z,2025-08-03T06:22:44Z,65,False
DEV0365,device,mobile,Android 13,Samsung Internet,463dfa750cbd4320c4ee325e9a01362ecf1b79b9d3a266deb9d68abebb1ed8a1,2024-06-11T15:22:44Z,2025-08-17T15:22:44Z,96,False
DEV0181,device,tablet,iPadOS 16,Firefox,d40a86c2d3b42dd72b8be57df362f4c35c77a7dc5d765ce22ad9ace028640718,2025-07-29T15:22:44Z,2025-07-27T14:22:44Z,117,False
DEV0690,device,mobile,Android 11,Chrome Mobile,bef841e6b319ba2981ce38120ae01df76e1160592f643f042cfd54c4ec38b5a4,2025-01-02T15:22:44Z,2025-07-19T12:22:44Z,32,False
DEV0132,device,mobile,iOS 16,Firefox Mobile,eb6d9b1ad0921c576edb0f48cf84dec4b234fe7290dc569f29b397d3ec1e0709,2024-09-13T15:22:44Z,2025-07-30T12:22:44Z,148,True
DEV0577,device,mobile,iOS 15,Samsung Internet,9e6926e869ecbd12dd7af5061d2fbde13509a921adc8bdacf71bac392b099571,2024-12-06T15:22:44Z,2025-08-11T00:22:44Z,92,False
DEV0008,device,desktop,Ubuntu 22.04,Safari,eff3cfda4c3ba15ea3e712126f43fe74f72330166e4d48e6a32e8f5523f8e016,2024-06-30T15:22:44Z,2025-08-13T13:22:44Z,73,False
DEV0610,device,tablet,Android 11,Firefox,1e58053833789be5520a38970f0a64a8ea2e736225dc13eb4a1a28e7c7b32e6a,2024-08-11T15:22:44Z,2025-07-19T13:22:44Z,26,False
DEV0180,device,tablet,iPadOS 16,Chrome,3dfeb40681d98729ab3ed87d98a960b9540c6af9ef0319536d8cb647112e610d,2025-04-26T15:22:44Z,2025-08-06T10:22:44Z,116,False
DEV0012,device,mobile,iOS 16,Firefox Mobile,358418a37e6ea7e726d8ae8655e1f81632bc9ffb2d756dae3eb22f51015c468b,2024-10-13T15:22:44Z,2025-07-25T14:22:44Z,174,False
DEV0715,device,mobile,Android 13,Samsung Internet,a9e4ce44efc56d8692e6f4a23b09e37c93f1d3454b64075f4be1639ff9d35405,2024-05-07T15:22:44Z,2025-08-13T21:22:44Z,19,False
DEV0272,device,mobile,iOS 15,Chrome Mobile,8a35464ed8f49386d124cfba2469d4b2e8bf4e6bded7e709426f14dcbc74d607,2024-09-21T15:22:44Z,2025-07-27T04:22:44Z,171,False
DEV0614,device,tablet,iPadOS 15,Firefox,1dd057a1fa3099f70041ed3fb5e0e70270bd2ded776659c2394c40fd0109d3cc,2025-02-18T15:22:44Z,2025-08-12T06:22:44Z,26,True
DEV0710,device,desktop,Windows 11,Opera,127103fe7d7680e82600d43fa07ada4c05418cdc52b2117f63c4d48f4d71cdfd,2024-08-13T15:22:44Z,2025-07-23T04:22:44Z,71,False
DEV0141,device,tablet,Android 12,Firefox,0e72efc71112c315a5d5671acb9153fa67200f9c628138f57262b69c807860c3,2024-12-19T15:22:44Z,2025-08-07T12:22:44Z,17,False
DEV0073,device,mobile,Android 12,Samsung Internet,9837aca8b60ae094041068ce73e89bade5e3763eef992e6fa0db9c899246600f,2024-12-13T15:22:44Z,2025-07-19T12:22:44Z,119,False
DEV0744,device,desktop,macOS Ventura,Edge,3d02f132735c80a5d212819e3f18833c47b57c463b74a644df4767c0287c1965,2025-07-09T15:22:44Z,2025-07-31T09:22:44Z,97,False
DEV0599,device,tablet,Android 11,Firefox,0a8af7cd7d86b391495deae9785885ed8f020216ddb57cedde7bbcf0935ae855,2024-11-03T15:22:44Z,2025-07-27T00:22:44Z,192,False
DEV0620,device,tablet,iPadOS 15,Chrome,96adccb0502090da311d5418bf668a666e27dcb97610add991b94cb5a14c2846,2025-06-17T15:22:44Z,2025-07-23T10:22:44Z,41,False
DEV0051,device,desktop,Ubuntu 22.04,Firefox,4a37ee90281551b78b2dde8c6a3c9d3b45da019ba8014cd496f6ef8cc269d91c,2025-04-05T15:22:44Z,2025-08-07T06:22:44Z,100,False
DEV0201,device,mobile,Android 13,Firefox Mobile,c7851c0f1530640d469066362549c79ff9663512e68519975f1389a37198061e,2024-05-24T15:22:44Z,2025-08-03T15:22:44Z,41,False
DEV0157,device,mobile,iOS 16,Samsung Internet,e901ca7cf8dd3bd6503db5a64cc84076fdf0c33906ccbf83bfaa5874e4933c9c,2024-10-02T15:22:44Z,2025-07-31T02:22:44Z,17,False
DEV0555,device,mobile,Android 11,Firefox Mobile,0149322bf1ff924bf711ea00d916640aed9bb3aef28ced71627afeb021ae87de,2025-06-15T15:22:44Z,2025-08-01T19:22:44Z,122,False
DEV0685,device,tablet,Android 11,Safari,b94f1e18540ddf13970aa9de335ac2ed85e463a51c51757cfc349e2111172cef,2025-04-14T15:22:44Z,2025-07-28T01:22:44Z,43,False
DEV0175,device,desktop,Windows 10,Edge,20d32038e970d79360f062c4bfdaa885f7144e15869ebba1617b82e75c9901de,2025-05-17T15:22:44Z,2025-08-08T13:22:44Z,164,False
DEV0183,device,mobile,Android 11,Safari Mobile,0ff375f145dc47737571b79d0bf70c9a4f6194cec7815597fc0f2ea83a20acfe,2025-04-18T15:22:44Z,2025-08-05T03:22:44Z,64,False
DEV0268,device,desktop,macOS Monterey,Edge,c7c9ff9a4c6a315cc92213fd2ed74fc67f8f561c37dd3c19bd1ce610ece3bc24,2025-06-17T15:22:44Z,2025-07-27T22:22:44Z,51,False
DEV0695,device,tablet,iPadOS 15,Firefox,4d8902b960e90cf37d68a457d47394d836b392695ac89bc285c4cd04e2d064ba,2024-10-16T15:22:44Z,2025-08-10T09:22:44Z,67,False
DEV0749,device,mobile,Android 13,Safari Mobile,28c87fde8672b8a6375d8f28f1afca25a87ec9bdbe33e9c8c5fa069db9be2947,2025-07-07T15:22:44Z,2025-07-22T21:22:44Z,118,False
DEV0028,device,tablet,Android 11,Chrome,d246541e19cfec795a65143f6ab5a47d2b84e253b6be8df430a5a36f6859117d,2024-05-23T15:22:44Z,2025-07-31T20:22:44Z,87,False
DEV0161,device,mobile,Android 12,Safari Mobile,0615f894aaeb04b0b29c8055d04c065d1c97fea52be37e3fabe895362e93ba1b,2025-02-03T15:22:44Z,2025-08-17T00:22:44Z,10,False
DEV0274,device,tablet,iPadOS 15,Chrome,59b6bfca043bd687620cad7c45362248b904499a46f47a2831f19cdc043a87b1,2024-06-17T15:22:44Z,2025-07-23T12:22:44Z,18,False
DEV0707,device,desktop,Ubuntu 22.04,Opera,fb04077296d5fbfcd90771945c7ae82a6cbc224ea92d460a759e498cb6de4920,2025-06-11T15:22:44Z,2025-07-24T20:22:44Z,155,False
DEV0500,device,tablet,iPadOS 15,Firefox,a6b6ba57c696e9942bedf182eaabc42de67cadf2f9b7a5999e99e77d36f2b4d1,2025-05-21T15:22:44Z,2025-08-08T21:22:44Z,109,False
DEV0592,device,mobile,Android 12,Samsung Internet,406e2c0c4080134251b0d10905981fdd675977dda1e7d3a82b5b47db59854b5f,2024-12-05T15:22:44Z,2025-07-21T19:22:44Z,133,False
DEV0087,device,tablet,iPadOS 15,Chrome,92dcde03b90f4ecc5ce686e9a76ab72eae09862a5a3b99254842dd41df615b77,2025-05-06T15:22:44Z,2025-07-19T11:22:44Z,100,False
DEV0288,device,mobile,iOS 15,Chrome Mobile,0f7f7e33cc7ccea648f0c8e1eabcf2c8d8e5a2822c8ee0b32e38e4ebe4a84aa6,2024-11-22T15:22:44Z,2025-08-15T11:22:44Z,190,False
DEV0535,device,mobile,iOS 15,Safari Mobile,e90a8d85f3afe312ee89a715d842660a955d32c5656c9245b8603ec18404f37a,2024-05-15T15:22:44Z,2025-08-10T02:22:44Z,58,False
DEV0536,device,tablet,Android 11,Safari,5bb6ac3700857f9a6dde94b39dbdf9d631f58d06d4ac4023f7e71b1398c49b5b,2024-06-30T15:22:44Z,2025-08-13T19:22:44Z,5,False
DEV0538,device,tablet,iPadOS 16,Firefox,5eeea3d73e4326d7a1afbb5361d546f181798edef20cd6b03395ac60ab1f55d5,2024-11-14T15:22:44Z,2025-08-04T04:22:44Z,54,False
DEV0005,device,mobile,Android 13,Chrome Mobile,8717195c92805af2be92990c1330bb9d9a8d9a123588d8453360ae90b1cddcf7,2025-04-29T15:22:44Z,2025-08-10T16:22:44Z,10,False
DEV0084,device,mobile,iOS 15,Chrome Mobile,04e1f2220366f47ee20d2f5793cfba441cfb97fe444afcffd84e73d376b850fe,2024-04-23T15:22:44Z,2025-07-27T17:22:44Z,96,False
DEV0639,device,mobile,Android 13,Firefox Mobile,281f19a3e2667851f2db8d7d92dbac6c6f2c99f657cfb2baf88bde9663636e26,2024-11-01T15:22:44Z,2025-08-06T12:22:44Z,76,False
DEV0503,device,tablet,Android 11,Safari,b6b3d6a4db40f6f70677f3081aa5db73d4417ba0e85ef688437f8dbc815cd123,2025-03-21T15:22:44Z,2025-08-03T10:22:44Z,146,False
DEV0666,device,mobile,Android 12,Firefox Mobile,015ce15f0b99f780913d6acfc356d04f324c3a35abac586ab0d1130bd6d76c9d,2024-06-07T15:22:44Z,2025-08-10T12:22:44Z,179,False
DEV0301,device,desktop,macOS Monterey,Firefox,e61b67070c4dffe873d34282e8b0932b3790e6bc3bcd473dd9f441f787870c32,2025-04-15T15:22:44Z,2025-08-03T04:22:44Z,137,False
DEV0142,device,tablet,Android 12,Firefox,8a7c99cb50b2ef4e023c86a87aa39ef7b1a93e09f13f5030628b119db792e6f2,2025-07-06T15:22:44Z,2025-08-15T19:22:44Z,165,False
DEV0127,device,desktop,macOS Ventura,Safari,4ac7acc4bedf04dc077aa1267109fbdf8e8547f2a6dd9ecd00baa60c6e98969d,2025-01-07T15:22:44Z,2025-08-03T02:22:44Z,11,False
DEV0243,device,desktop,Ubuntu 22.04,Firefox,aa7273ee10a2a8c6388d0c9a019548b0d77342817cfd351627a3feb84c731ac1,2025-01-13T15:22:44Z,2025-07-29T05:22:44Z,69,False
DEV0228,device,mobile,iOS 15,Samsung Internet,39f7f55ffcff33bbeff46d4a1d459aafb5d37269f0774d4c45de2a8de5b8120a,2025-07-12T15:22:44Z,2025-08-03T08:22:44Z,92,False
DEV0231,device,mobile,Android 11,Samsung Internet,79276f1cbfc127f1ed67facc377d0d7c0b29a6146bc595ad1a4f4a72b58d67b5,2024-10-12T15:22:44Z,2025-07-29T02:22:44Z,21,False
DEV0496,device,desktop,Windows 11,Safari,eda067e0bf24e33a0f5e522e59fa72790d27cad671daf2b58ddca0dfc93aeb38,2024-07-11T15:22:44Z,2025-08-16T22:22:44Z,18,False
DEV0420,device,mobile,Android 12,Samsung Internet,aaaf075430d49e5b4629bdea52f7ac77960d49fdc86af96cb73e4e4824970093,2024-10-21T15:22:44Z,2025-08-07T21:22:44Z,54,False
DEV0036,device,desktop,macOS Monterey,Opera,aa5be5b724ef2c343d844d62bb4cb40617435537f196156ed200023ca8e4a24f,2024-12-22T15:22:44Z,2025-08-17T11:22:44Z,84,False
DEV0340,device,desktop,Ubuntu 22.04,Edge,7f60cf721e511eef5351c189352e0ee5be7f6a533bb83a2ab79ab6e609167674,2024-10-22T15:22:44Z,2025-07-29T09:22:44Z,22,False
DEV0280,device,tablet,Android 11,Safari,2734b32faf7e12838d616da6bdfd3e51f13fb25595445988c62cdf12c9626084,2025-01-02T15:22:44Z,2025-07-28T00:22:44Z,182,False
DEV0155,device,tablet,Android 11,Firefox,5650cfc48d9bb489ba3c6daf9dd03fa5f2729a6f1ec678eece333e31851553d2,2025-01-02T15:22:44Z,2025-08-03T20:22:44Z,182,False
DEV0156,device,mobile,iOS 15,Samsung Internet,9b6e20eb7af831ef17617dbc4b37fe17c381ee0e4e13cb77c508a28e6e7e6c11,2025-04-08T15:22:44Z,2025-07-30T21:22:44Z,90,False
DEV0331,device,tablet,iPadOS 15,Firefox,4ad95a4e8e161b6b176f37ee19709a9712072b09486874ddb1a0c74ab85c30b5,2025-02-04T15:22:44Z,2025-07-23T15:22:44Z,97,True
DEV0139,device,desktop,Ubuntu 22.04,Opera,6053caa0671d142ad95def02ecb4314fca9edb3e01bbfd8c9c07cc5ebd177539,2024-09-17T15:22:44Z,2025-08-07T15:22:44Z,147,False
DEV0194,device,desktop,macOS Ventura,Chrome,ef3d0a4ac4d6807b6a9ed7ee05ca6504493af54556e79c6deba9569582973e39,2024-12-02T15:22:44Z,2025-08-13T07:22:44Z,30,True
DEV0135,device,desktop,Ubuntu 22.04,Firefox,0dd2b3752d462dc54fd19c5d455f191db04c757a7abf0401213f49600ec0a8d1,2025-05-12T15:22:44Z,2025-07-28T11:22:44Z,102,False
DEV0160,device,desktop,macOS Ventura,Opera,20a0ccbef273b8e890efdae5f523a8ccd718e5b6a96d465bd77772ad0d43b29a,2025-07-08T15:22:44Z,2025-07-21T12:22:44Z,91,False
DEV0021,device,tablet,iPadOS 16,Firefox,24bc87b2b67c30778248ee27be5da0ac0900b605a5704ef06b50bc4c18c4af54,2024-09-27T15:22:44Z,2025-08-09T01:22:44Z,66,False
DEV0124,device,tablet,iPadOS 15,Safari,8ef9d6b2d1d09330e3c4b6191ffaa39ecc4f48a881d4b568efe748cc7f37c64b,2025-06-20T15:22:44Z,2025-08-11T14:22:44Z,166,False
DEV0286,device,tablet,Android 12,Chrome,9825a23df760d48796be448f272d7e1af782b7d6179e2685c89dec4ee3c25fd1,2024-04-12T15:22:44Z,2025-07-22T11:22:44Z,135,False
DEV0443,device,desktop,macOS Monterey,Opera,959116a2fe59f975e341773f6b726610ef4d72536f100820215de367fc79657a,2024-11-24T15:22:44Z,2025-07-31T03:22:44Z,168,False
DEV0426,device,mobile,iOS 16,Safari Mobile,dc1bb474626dff322d94cafd14825be917d2501d21e409e7f843775bf0189851,2025-05-22T15:22:44Z,2025-07-30T19:22:44Z,14,False
DEV0235,device,tablet,iPadOS 16,Firefox,55bd8e804b9aeb05dc19567d21ea9521ec7b00e58c75c3b8e5fd52275967da11,2024-04-14T15:22:44Z,2025-07-21T09:22:44Z,120,False
DEV0530,device,mobile,Android 13,Safari Mobile,55344d10007aff86ae6a51490874d9cdf2e96d24e58a92acd25936a5c6230617,2024-12-06T15:22:44Z,2025-08-03T23:22:44Z,164,False
DEV0037,device,tablet,iPadOS 15,Firefox,c2cf189e6c574b4ddf8080a491c006a1edfb563427431a5466cb28d6fd0cb4ad,2024-06-04T15:22:44Z,2025-08-04T01:22:44Z,115,False
DEV0055,device,tablet,Android 11,Safari,c98381af2a884f492044933d35c68bbe5d99308e6c9507792045b6492a4b4b0d,2025-04-14T15:22:44Z,2025-08-07T14:22:44Z,144,False
DEV0679,device,desktop,macOS Monterey,Edge,0a32b5f1d5c7febeee074bd9cdc3c0e927c6af93dd16bdf5dbd87ba79eb9f627,2025-02-07T15:22:44Z,2025-07-28T23:22:44Z,199,False
DEV0595,device,desktop,Windows 10,Opera,39799c6856ab146326085ebe09cc378f8d302a8aadb4b1e127f892a2380a8207,2024-05-18T15:22:44Z,2025-07-22T03:22:44Z,63,False
DEV0010,device,desktop,Windows 10,Firefox,f6450ec13214c107ada029ba7cdbda865e4b436b844a1b0264a2c6b0db8c4733,2024-04-15T15:22:44Z,2025-07-26T09:22:44Z,126,False
DEV0432,device,desktop,macOS Ventura,Safari,aab5f130384ade536f98b6ded21caa87c988ac2acfd6de0a8e3048a835a7ca51,2024-10-20T15:22:44Z,2025-07-30T22:22:44Z,198,False
DEV0605,device,mobile,Android 11,Samsung Internet,aa5f485fb6d2b6276f62cb384da60542aac24c7403b7d55afed110d9fe22e398,2025-06-04T15:22:44Z,2025-08-08T08:22:44Z,112,False
DEV0330,device,mobile,iOS 15,Firefox Mobile,b6f9c7a3989dd73a2049fa72d7177d75b1be957c018e963f8e2318d22e424b1b,2024-09-08T15:22:44Z,2025-07-25T03:22:44Z,200,False
DEV0374,device,mobile,iOS 15,Firefox Mobile,ee6a7663619ca30c2c0c5f502761d9685ddfc95b2c5599929088369ed7b517d2,2024-06-21T15:22:44Z,2025-07-19T03:22:44Z,21,False
DEV0367,device,tablet,Android 11,Safari,803a863b748053f9f48a8679edb404f7d3b9a1b9f8adaa1973aab4e0241f0899,2024-05-15T15:22:44Z,2025-08-12T00:22:44Z,32,False
DEV0188,device,desktop,Windows 11,Opera,4df9b6266933c21e25141c62a83d54bc34c4aea60605d049b35b5fce0a94b9f2,2025-08-05T15:22:44Z,2025-07-19T01:22:44Z,168,False
DEV0159,device,tablet,iPadOS 15,Safari,8e5dbcb6fcb80c2af5d66844e578c1c9845179a8bc7e58690bf0933a58bfe101,2025-04-01T15:22:44Z,2025-08-06T10:22:44Z,33,False
DEV0304,device,tablet,Android 11,Firefox,5e75ebe6cf73a83341fca3382ead4490a713481dad7128d7ddcf795178f936f4,2024-09-03T15:22:44Z,2025-08-05T00:22:44Z,195,False
DEV0404,device,desktop,Windows 11,Safari,f4aa7d1540b70e6b92f5f5fdcc210811e3de7999db9df49c0d5ec3c1bd5c835d,2024-09-05T15:22:44Z,2025-07-19T09:22:44Z,38,False
DEV0492,device,desktop,Windows 10,Opera,1e52f5dd3e46cae34073f2fe7331686ba0a54416c1574fb151441a2167f10ea1,2025-01-17T15:22:44Z,2025-07-31T14:22:44Z,193,False
DEV0458,device,mobile,Android 12,Safari Mobile,35b9ffef68ffc84e85afc5141dbf92e653966d6a448c3453c0c0e875a3541b48,2025-07-10T15:22:44Z,2025-07-29T01:22:44Z,93,False
