~from,~to,~label,since:Date
U0009427,A000942702,OWNS,2024-03-29T22:16:56Z
U0009428,A000942801,OWNS,2023-05-24T22:16:56Z
U0009428,A000942802,OWNS,2023-07-11T22:16:56Z
U0009429,A000942901,OWNS,2023-12-26T22:16:56Z
U0009430,A000943001,OWNS,2025-09-08T22:16:56Z
U0009430,A000943002,OWNS,2023-02-24T22:16:56Z
U0009430,A000943003,OWNS,2025-09-09T22:16:56Z
U0009430,A000943004,OWNS,2024-11-15T22:16:56Z
U0009431,A000943101,OWNS,2024-01-23T22:16:56Z
U0009431,A000943102,OWNS,2024-01-27T22:16:56Z
U0009431,A000943103,OWNS,2025-05-08T22:16:56Z
U0009432,A000943201,OWNS,2023-04-01T22:16:56Z
U0009432,A000943202,OWNS,2024-05-25T22:16:56Z
U0009433,A000943301,OWNS,2025-05-24T22:16:56Z
U0009433,A000943302,OWNS,2023-11-16T22:16:56Z
U0009434,A000943401,OWNS,2023-07-29T22:16:56Z
U0009434,A000943402,OWNS,2023-08-19T22:16:56Z
U0009435,A000943501,OWNS,2025-01-12T22:16:56Z
U0009436,A000943601,OWNS,2024-02-01T22:16:56Z
U0009437,A000943701,OWNS,2024-01-26T22:16:56Z
U0009437,A000943702,OWNS,2023-10-17T22:16:56Z
U0009437,A000943703,OWNS,2024-10-22T22:16:56Z
U0009438,A000943801,OWNS,2025-03-08T22:16:56Z
U0009438,A000943802,OWNS,2024-08-03T22:16:56Z
U0009438,A000943803,OWNS,2022-12-18T22:16:56Z
U0009439,A000943901,OWNS,2023-05-25T22:16:56Z
U0009440,A000944001,OWNS,2024-03-02T22:16:56Z
U0009440,A000944002,OWNS,2023-10-11T22:16:56Z
U0009441,A000944101,OWNS,2024-01-30T22:16:56Z
U0009441,A000944102,OWNS,2025-08-02T22:16:56Z
U0009441,A000944103,OWNS,2023-08-07T22:16:56Z
U0009442,A000944201,OWNS,2024-05-04T22:16:56Z
U0009443,A000944301,OWNS,2023-10-27T22:16:56Z
U0009444,A000944401,OWNS,2025-05-17T22:16:56Z
U0009444,A000944402,OWNS,2025-02-21T22:16:56Z
U0009445,A000944501,OWNS,2024-09-06T22:16:56Z
U0009446,A000944601,OWNS,2023-01-22T22:16:56Z
U0009447,A000944701,OWNS,2024-07-29T22:16:56Z
U0009447,A000944702,OWNS,2023-07-24T22:16:56Z
U0009447,A000944703,OWNS,2023-09-10T22:16:56Z
U0009448,A000944801,OWNS,2023-02-28T22:16:56Z
U0009449,A000944901,OWNS,2023-04-12T22:16:56Z
U0009450,A000945001,OWNS,2023-09-19T22:16:56Z
U0009450,A000945002,OWNS,2023-09-30T22:16:56Z
U0009451,A000945101,OWNS,2022-12-18T22:16:56Z
U0009452,A000945201,OWNS,2025-04-28T22:16:56Z
U0009452,A000945202,OWNS,2023-03-20T22:16:56Z
U0009452,A000945203,OWNS,2024-07-16T22:16:56Z
U0009453,A000945301,OWNS,2025-03-12T22:16:56Z
U0009453,A000945302,OWNS,2024-11-13T22:16:56Z
U0009454,A000945401,OWNS,2024-05-01T22:16:56Z
U0009454,A000945402,OWNS,2024-06-05T22:16:56Z
U0009455,A000945501,OWNS,2025-02-01T22:16:56Z
U0009455,A000945502,OWNS,2023-04-06T22:16:56Z
U0009456,A000945601,OWNS,2023-10-10T22:16:56Z
U0009456,A000945602,OWNS,2024-04-13T22:16:56Z
U0009456,A000945603,OWNS,2023-02-16T22:16:56Z
U0009457,A000945701,OWNS,2024-05-08T22:16:56Z
U0009457,A000945702,OWNS,2025-09-04T22:16:56Z
U0009458,A000945801,OWNS,2023-01-06T22:16:56Z
U0009458,A000945802,OWNS,2023-03-12T22:16:56Z
U0009458,A000945803,OWNS,2023-03-21T22:16:56Z
U0009458,A000945804,OWNS,2023-08-31T22:16:56Z
U0009459,A000945901,OWNS,2023-10-23T22:16:56Z
U0009459,A000945902,OWNS,2024-12-28T22:16:56Z
U0009459,A000945903,OWNS,2023-09-26T22:16:56Z
U0009460,A000946001,OWNS,2024-11-19T22:16:56Z
U0009460,A000946002,OWNS,2024-10-04T22:16:56Z
U0009460,A000946003,OWNS,2024-02-24T22:16:56Z
U0009460,A000946004,OWNS,2023-07-12T22:16:56Z
U0009461,A000946101,OWNS,2024-04-26T22:16:56Z
U0009461,A000946102,OWNS,2024-01-30T22:16:56Z
U0009462,A000946201,OWNS,2023-02-02T22:16:56Z
U0009463,A000946301,OWNS,2023-03-06T22:16:56Z
U0009463,A000946302,OWNS,2024-01-08T22:16:56Z
U0009464,A000946401,OWNS,2023-04-13T22:16:56Z
U0009464,A000946402,OWNS,2025-04-21T22:16:56Z
U0009464,A000946403,OWNS,2025-08-26T22:16:56Z
U0009464,A000946404,OWNS,2023-03-20T22:16:56Z
U0009465,A000946501,OWNS,2025-07-10T22:16:56Z
U0009465,A000946502,OWNS,2023-08-09T22:16:56Z
U0009466,A000946601,OWNS,2023-06-10T22:16:56Z
U0009466,A000946602,OWNS,2025-02-25T22:16:56Z
U0009466,A000946603,OWNS,2024-08-18T22:16:56Z
U0009467,A000946701,OWNS,2023-03-15T22:16:56Z
U0009467,A000946702,OWNS,2023-07-21T22:16:56Z
U0009467,A000946703,OWNS,2023-11-15T22:16:56Z
U0009468,A000946801,OWNS,2025-07-11T22:16:56Z
U0009469,A000946901,OWNS,2023-09-14T22:16:56Z
U0009469,A000946902,OWNS,2023-11-01T22:16:56Z
U0009469,A000946903,OWNS,2023-05-20T22:16:56Z
U0009470,A000947001,OWNS,2023-02-03T22:16:56Z
U0009470,A000947002,OWNS,2023-06-16T22:16:56Z
U0009470,A000947003,OWNS,2024-05-10T22:16:56Z
U0009470,A000947004,OWNS,2024-10-03T22:16:56Z
U0009471,A000947101,OWNS,2024-10-31T22:16:56Z
U0009471,A000947102,OWNS,2024-06-26T22:16:56Z
U0009472,A000947201,OWNS,2024-03-13T22:16:56Z
U0009472,A000947202,OWNS,2024-09-05T22:16:56Z
U0009472,A000947203,OWNS,2025-03-27T22:16:56Z
U0009473,A000947301,OWNS,2023-06-13T22:16:56Z
U0009473,A000947302,OWNS,2024-11-13T22:16:56Z
U0009474,A000947401,OWNS,2023-08-28T22:16:56Z
U0009475,A000947501,OWNS,2024-03-12T22:16:56Z
U0009476,A000947601,OWNS,2023-05-25T22:16:56Z
U0009477,A000947701,OWNS,2024-03-21T22:16:56Z
U0009477,A000947702,OWNS,2023-11-08T22:16:56Z
U0009478,A000947801,OWNS,2024-12-07T22:16:56Z
U0009478,A000947802,OWNS,2024-01-02T22:16:56Z
U0009478,A000947803,OWNS,2024-06-24T22:16:56Z
U0009479,A000947901,OWNS,2023-10-22T22:16:56Z
U0009479,A000947902,OWNS,2024-09-05T22:16:56Z
U0009480,A000948001,OWNS,2023-08-11T22:16:56Z
U0009480,A000948002,OWNS,2023-05-13T22:16:56Z
U0009481,A000948101,OWNS,2023-11-17T22:16:56Z
U0009481,A000948102,OWNS,2023-06-21T22:16:56Z
U0009481,A000948103,OWNS,2025-05-14T22:16:56Z
U0009482,A000948201,OWNS,2025-07-21T22:16:56Z
U0009482,A000948202,OWNS,2024-09-30T22:16:56Z
U0009483,A000948301,OWNS,2022-12-24T22:16:56Z
U0009483,A000948302,OWNS,2025-02-08T22:16:56Z
U0009484,A000948401,OWNS,2025-03-30T22:16:56Z
U0009485,A000948501,OWNS,2025-08-02T22:16:56Z
U0009485,A000948502,OWNS,2025-02-05T22:16:56Z
U0009486,A000948601,OWNS,2024-09-14T22:16:56Z
U0009486,A000948602,OWNS,2025-03-09T22:16:56Z
U0009487,A000948701,OWNS,2023-03-28T22:16:56Z
U0009487,A000948702,OWNS,2024-03-03T22:16:56Z
U0009488,A000948801,OWNS,2025-03-10T22:16:56Z
U0009488,A000948802,OWNS,2024-12-24T22:16:56Z
U0009489,A000948901,OWNS,2023-08-11T22:16:56Z
U0009489,A000948902,OWNS,2025-05-31T22:16:56Z
U0009489,A000948903,OWNS,2025-04-04T22:16:56Z
U0009489,A000948904,OWNS,2024-09-11T22:16:56Z
U0009490,A000949001,OWNS,2025-02-18T22:16:56Z
U0009490,A000949002,OWNS,2023-11-04T22:16:56Z
U0009490,A000949003,OWNS,2023-03-31T22:16:56Z
U0009491,A000949101,OWNS,2024-08-02T22:16:56Z
U0009492,A000949201,OWNS,2023-07-20T22:16:56Z
U0009493,A000949301,OWNS,2025-08-30T22:16:56Z
U0009494,A000949401,OWNS,2024-08-08T22:16:56Z
U0009494,A000949402,OWNS,2024-09-07T22:16:56Z
U0009495,A000949501,OWNS,2023-05-05T22:16:56Z
U0009495,A000949502,OWNS,2025-07-24T22:16:56Z
U0009496,A000949601,OWNS,2025-07-25T22:16:56Z
U0009496,A000949602,OWNS,2024-01-15T22:16:56Z
U0009496,A000949603,OWNS,2025-04-23T22:16:56Z
U0009496,A000949604,OWNS,2023-06-07T22:16:56Z
U0009497,A000949701,OWNS,2022-12-22T22:16:56Z
U0009497,A000949702,OWNS,2023-06-02T22:16:56Z
U0009497,A000949703,OWNS,2023-01-28T22:16:56Z
U0009497,A000949704,OWNS,2023-11-02T22:16:56Z
U0009498,A000949801,OWNS,2023-09-17T22:16:56Z
U0009498,A000949802,OWNS,2025-02-07T22:16:56Z
U0009499,A000949901,OWNS,2024-11-15T22:16:56Z
U0009500,A000950001,OWNS,2023-03-13T22:16:56Z
U0009500,A000950002,OWNS,2025-02-22T22:16:56Z
U0009501,A000950101,OWNS,2024-03-31T22:16:56Z
U0009502,A000950201,OWNS,2023-10-25T22:16:56Z
U0009502,A000950202,OWNS,2023-06-04T22:16:56Z
U0009502,A000950203,OWNS,2024-02-06T22:16:56Z
U0009503,A000950301,OWNS,2025-02-05T22:16:56Z
U0009503,A000950302,OWNS,2024-09-23T22:16:56Z
U0009503,A000950303,OWNS,2025-05-09T22:16:56Z
U0009504,A000950401,OWNS,2023-01-30T22:16:56Z
U0009504,A000950402,OWNS,2023-10-19T22:16:56Z
U0009504,A000950403,OWNS,2025-05-26T22:16:56Z
U0009505,A000950501,OWNS,2025-06-15T22:16:56Z
U0009505,A000950502,OWNS,2025-01-25T22:16:56Z
U0009505,A000950503,OWNS,2024-08-04T22:16:56Z
U0009506,A000950601,OWNS,2024-12-10T22:16:56Z
U0009506,A000950602,OWNS,2023-06-23T22:16:56Z
U0009507,A000950701,OWNS,2024-09-01T22:16:56Z
U0009508,A000950801,OWNS,2023-01-06T22:16:56Z
U0009508,A000950802,OWNS,2023-07-30T22:16:56Z
U0009509,A000950901,OWNS,2025-07-23T22:16:56Z
U0009509,A000950902,OWNS,2023-07-19T22:16:56Z
U0009509,A000950903,OWNS,2024-01-31T22:16:56Z
U0009510,A000951001,OWNS,2023-05-18T22:16:56Z
U0009510,A000951002,OWNS,2025-03-29T22:16:56Z
U0009510,A000951003,OWNS,2025-05-24T22:16:56Z
U0009511,A000951101,OWNS,2025-03-27T22:16:56Z
U0009511,A000951102,OWNS,2023-03-10T22:16:56Z
U0009511,A000951103,OWNS,2023-06-12T22:16:56Z
U0009512,A000951201,OWNS,2023-10-30T22:16:56Z
U0009512,A000951202,OWNS,2024-09-13T22:16:56Z
U0009513,A000951301,OWNS,2023-10-19T22:16:56Z
U0009513,A000951302,OWNS,2023-06-04T22:16:56Z
U0009514,A000951401,OWNS,2023-05-18T22:16:56Z
U0009515,A000951501,OWNS,2025-07-09T22:16:56Z
U0009515,A000951502,OWNS,2022-12-14T22:16:56Z
U0009515,A000951503,OWNS,2023-06-11T22:16:56Z
U0009515,A000951504,OWNS,2025-05-30T22:16:56Z
U0009516,A000951601,OWNS,2025-04-20T22:16:56Z
U0009516,A000951602,OWNS,2024-04-02T22:16:56Z
U0009517,A000951701,OWNS,2025-04-11T22:16:56Z
U0009517,A000951702,OWNS,2023-08-28T22:16:56Z
U0009517,A000951703,OWNS,2024-11-28T22:16:56Z
U0009517,A000951704,OWNS,2023-07-04T22:16:56Z
U0009518,A000951801,OWNS,2023-10-15T22:16:56Z
U0009519,A000951901,OWNS,2024-05-28T22:16:56Z
U0009519,A000951902,OWNS,2023-02-24T22:16:56Z
U0009519,A000951903,OWNS,2023-06-01T22:16:56Z
U0009520,A000952001,OWNS,2025-07-26T22:16:56Z
U0009520,A000952002,OWNS,2024-12-13T22:16:56Z
U0009521,A000952101,OWNS,2024-07-26T22:16:56Z
U0009521,A000952102,OWNS,2024-04-13T22:16:56Z
U0009522,A000952201,OWNS,2024-03-07T22:16:56Z
U0009522,A000952202,OWNS,2023-10-25T22:16:56Z
U0009523,A000952301,OWNS,2024-01-27T22:16:56Z
U0009524,A000952401,OWNS,2023-03-19T22:16:56Z
U0009524,A000952402,OWNS,2024-11-02T22:16:56Z
U0009525,A000952501,OWNS,2023-12-22T22:16:56Z
U0009525,A000952502,OWNS,2025-06-14T22:16:56Z
U0009525,A000952503,OWNS,2023-11-30T22:16:56Z
U0009525,A000952504,OWNS,2024-03-16T22:16:56Z
U0009526,A000952601,OWNS,2025-06-21T22:16:56Z
U0009526,A000952602,OWNS,2023-04-25T22:16:56Z
U0009527,A000952701,OWNS,2023-08-16T22:16:56Z
U0009527,A000952702,OWNS,2025-07-04T22:16:56Z
U0009528,A000952801,OWNS,2023-05-11T22:16:56Z
U0009529,A000952901,OWNS,2024-09-28T22:16:56Z
U0009530,A000953001,OWNS,2024-05-15T22:16:56Z
U0009531,A000953101,OWNS,2024-05-01T22:16:56Z
U0009531,A000953102,OWNS,2025-09-03T22:16:56Z
U0009531,A000953103,OWNS,2024-05-18T22:16:56Z
U0009532,A000953201,OWNS,2024-04-28T22:16:56Z
U0009532,A000953202,OWNS,2025-05-22T22:16:56Z
U0009533,A000953301,OWNS,2025-06-13T22:16:56Z
U0009533,A000953302,OWNS,2025-09-02T22:16:56Z
U0009534,A000953401,OWNS,2023-02-12T22:16:56Z
U0009535,A000953501,OWNS,2024-09-23T22:16:56Z
U0009535,A000953502,OWNS,2024-09-19T22:16:56Z
U0009536,A000953601,OWNS,2023-04-08T22:16:56Z
U0009537,A000953701,OWNS,2024-05-25T22:16:56Z
U0009537,A000953702,OWNS,2022-12-19T22:16:56Z
U0009537,A000953703,OWNS,2023-03-31T22:16:56Z
U0009538,A000953801,OWNS,2023-07-27T22:16:56Z
U0009538,A000953802,OWNS,2023-09-01T22:16:56Z
U0009539,A000953901,OWNS,2023-09-22T22:16:56Z
U0009539,A000953902,OWNS,2023-12-10T22:16:56Z
U0009539,A000953903,OWNS,2025-07-29T22:16:56Z
U0009540,A000954001,OWNS,2024-03-15T22:16:56Z
U0009541,A000954101,OWNS,2024-03-23T22:16:56Z
U0009541,A000954102,OWNS,2024-12-10T22:16:56Z
U0009542,A000954201,OWNS,2023-12-08T22:16:56Z
U0009542,A000954202,OWNS,2023-10-27T22:16:56Z
U0009542,A000954203,OWNS,2025-03-15T22:16:56Z
U0009543,A000954301,OWNS,2023-05-18T22:16:56Z
U0009543,A000954302,OWNS,2023-01-09T22:16:56Z
U0009544,A000954401,OWNS,2025-01-10T22:16:56Z
U0009545,A000954501,OWNS,2025-03-09T22:16:56Z
U0009546,A000954601,OWNS,2024-09-27T22:16:56Z
U0009547,A000954701,OWNS,2023-08-25T22:16:56Z
U0009547,A000954702,OWNS,2024-02-01T22:16:56Z
U0009548,A000954801,OWNS,2025-01-24T22:16:56Z
U0009548,A000954802,OWNS,2025-06-21T22:16:56Z
U0009549,A000954901,OWNS,2024-12-27T22:16:56Z
U0009550,A000955001,OWNS,2024-07-15T22:16:56Z
U0009550,A000955002,OWNS,2023-06-04T22:16:56Z
U0009550,A000955003,OWNS,2024-07-30T22:16:56Z
U0009551,A000955101,OWNS,2025-03-18T22:16:56Z
U0009551,A000955102,OWNS,2025-08-17T22:16:56Z
U0009552,A000955201,OWNS,2025-07-10T22:16:56Z
U0009552,A000955202,OWNS,2024-04-09T22:16:56Z
U0009553,A000955301,OWNS,2024-03-10T22:16:56Z
U0009553,A000955302,OWNS,2024-01-17T22:16:56Z
U0009554,A000955401,OWNS,2025-03-18T22:16:56Z
U0009554,A000955402,OWNS,2023-09-10T22:16:56Z
U0009555,A000955501,OWNS,2023-10-15T22:16:56Z
U0009556,A000955601,OWNS,2025-05-31T22:16:56Z
U0009557,A000955701,OWNS,2024-09-12T22:16:56Z
U0009558,A000955801,OWNS,2025-08-30T22:16:56Z
U0009558,A000955802,OWNS,2024-09-01T22:16:56Z
U0009559,A000955901,OWNS,2025-01-20T22:16:56Z
U0009559,A000955902,OWNS,2023-03-08T22:16:56Z
U0009560,A000956001,OWNS,2025-08-24T22:16:56Z
U0009560,A000956002,OWNS,2025-07-11T22:16:56Z
U0009560,A000956003,OWNS,2024-11-17T22:16:56Z
U0009561,A000956101,OWNS,2024-06-23T22:16:56Z
U0009561,A000956102,OWNS,2025-05-18T22:16:56Z
U0009561,A000956103,OWNS,2025-04-01T22:16:56Z
U0009562,A000956201,OWNS,2022-12-28T22:16:56Z
U0009562,A000956202,OWNS,2023-09-20T22:16:56Z
U0009563,A000956301,OWNS,2024-01-13T22:16:56Z
U0009563,A000956302,OWNS,2023-10-06T22:16:56Z
U0009564,A000956401,OWNS,2023-01-24T22:16:56Z
U0009564,A000956402,OWNS,2025-05-23T22:16:56Z
U0009565,A000956501,OWNS,2023-01-16T22:16:56Z
U0009566,A000956601,OWNS,2024-12-16T22:16:56Z
U0009566,A000956602,OWNS,2023-12-05T22:16:56Z
U0009566,A000956603,OWNS,2024-07-14T22:16:56Z
U0009567,A000956701,OWNS,2023-06-16T22:16:56Z
U0009567,A000956702,OWNS,2025-05-23T22:16:56Z
U0009568,A000956801,OWNS,2025-01-03T22:16:56Z
U0009568,A000956802,OWNS,2023-03-28T22:16:56Z
U0009569,A000956901,OWNS,2024-09-29T22:16:56Z
U0009569,A000956902,OWNS,2023-11-30T22:16:56Z
U0009569,A000956903,OWNS,2024-04-08T22:16:56Z
U0009570,A000957001,OWNS,2023-12-19T22:16:56Z
U0009571,A000957101,OWNS,2024-10-30T22:16:56Z
U0009571,A000957102,OWNS,2025-07-21T22:16:56Z
U0009572,A000957201,OWNS,2023-04-21T22:16:56Z
U0009572,A000957202,OWNS,2023-12-03T22:16:56Z
U0009573,A000957301,OWNS,2023-09-03T22:16:56Z
U0009574,A000957401,OWNS,2024-10-29T22:16:56Z
U0009575,A000957501,OWNS,2023-08-15T22:16:56Z
U0009575,A000957502,OWNS,2023-04-26T22:16:56Z
U0009575,A000957503,OWNS,2025-08-13T22:16:56Z
U0009575,A000957504,OWNS,2023-08-21T22:16:56Z
U0009576,A000957601,OWNS,2023-07-26T22:16:56Z
U0009576,A000957602,OWNS,2025-05-08T22:16:56Z
U0009576,A000957603,OWNS,2023-10-05T22:16:56Z
U0009577,A000957701,OWNS,2025-04-23T22:16:56Z
U0009578,A000957801,OWNS,2023-10-17T22:16:56Z
U0009578,A000957802,OWNS,2023-08-24T22:16:56Z
U0009579,A000957901,OWNS,2023-01-02T22:16:56Z
U0009579,A000957902,OWNS,2023-09-29T22:16:56Z
U0009580,A000958001,OWNS,2024-05-15T22:16:56Z
U0009580,A000958002,OWNS,2024-02-03T22:16:56Z
U0009581,A000958101,OWNS,2024-04-12T22:16:56Z
U0009581,A000958102,OWNS,2024-03-29T22:16:56Z
U0009581,A000958103,OWNS,2024-10-08T22:16:56Z
U0009582,A000958201,OWNS,2023-04-24T22:16:56Z
U0009583,A000958301,OWNS,2024-10-24T22:16:56Z
U0009583,A000958302,OWNS,2024-11-26T22:16:56Z
U0009584,A000958401,OWNS,2023-11-03T22:16:56Z
U0009585,A000958501,OWNS,2024-12-19T22:16:56Z
U0009585,A000958502,OWNS,2023-01-29T22:16:56Z
U0009585,A000958503,OWNS,2023-05-19T22:16:56Z
U0009585,A000958504,OWNS,2023-05-03T22:16:56Z
U0009586,A000958601,OWNS,2024-01-11T22:16:56Z
U0009587,A000958701,OWNS,2023-05-01T22:16:56Z
U0009587,A000958702,OWNS,2023-07-08T22:16:56Z
U0009588,A000958801,OWNS,2024-12-25T22:16:56Z
U0009589,A000958901,OWNS,2024-12-02T22:16:56Z
U0009589,A000958902,OWNS,2024-04-09T22:16:56Z
U0009590,A000959001,OWNS,2023-04-26T22:16:56Z
U0009590,A000959002,OWNS,2023-02-16T22:16:56Z
U0009590,A000959003,OWNS,2023-06-01T22:16:56Z
U0009591,A000959101,OWNS,2025-06-02T22:16:56Z
U0009592,A000959201,OWNS,2023-05-12T22:16:56Z
U0009592,A000959202,OWNS,2024-01-22T22:16:56Z
U0009592,A000959203,OWNS,2024-10-24T22:16:56Z
U0009592,A000959204,OWNS,2025-03-12T22:16:56Z
U0009593,A000959301,OWNS,2025-02-23T22:16:56Z
U0009593,A000959302,OWNS,2025-08-10T22:16:56Z
U0009593,A000959303,OWNS,2023-04-19T22:16:56Z
U0009594,A000959401,OWNS,2023-12-06T22:16:56Z
U0009594,A000959402,OWNS,2025-05-04T22:16:56Z
U0009595,A000959501,OWNS,2023-04-04T22:16:56Z
U0009596,A000959601,OWNS,2025-05-30T22:16:56Z
U0009596,A000959602,OWNS,2024-06-24T22:16:56Z
U0009597,A000959701,OWNS,2023-02-22T22:16:56Z
U0009597,A000959702,OWNS,2025-06-21T22:16:56Z
U0009597,A000959703,OWNS,2024-09-13T22:16:56Z
U0009598,A000959801,OWNS,2024-11-19T22:16:56Z
U0009599,A000959901,OWNS,2024-06-15T22:16:56Z
U0009600,A000960001,OWNS,2025-02-14T22:16:56Z
U0009600,A000960002,OWNS,2024-07-11T22:16:56Z
U0009600,A000960003,OWNS,2025-04-30T22:16:56Z
U0009600,A000960004,OWNS,2024-01-18T22:16:56Z
U0009601,A000960101,OWNS,2025-03-19T22:16:56Z
U0009601,A000960102,OWNS,2023-09-23T22:16:56Z
U0009601,A000960103,OWNS,2025-08-05T22:16:56Z
U0009601,A000960104,OWNS,2023-08-20T22:16:56Z
U0009602,A000960201,OWNS,2023-01-12T22:16:56Z
U0009602,A000960202,OWNS,2024-02-03T22:16:56Z
U0009603,A000960301,OWNS,2024-07-09T22:16:56Z
U0009603,A000960302,OWNS,2024-05-27T22:16:56Z
U0009604,A000960401,OWNS,2023-02-02T22:16:56Z
U0009604,A000960402,OWNS,2024-09-05T22:16:56Z
U0009604,A000960403,OWNS,2023-12-04T22:16:56Z
U0009605,A000960501,OWNS,2024-04-03T22:16:56Z
U0009605,A000960502,OWNS,2023-11-08T22:16:56Z
U0009605,A000960503,OWNS,2023-05-03T22:16:56Z
U0009605,A000960504,OWNS,2025-04-19T22:16:56Z
U0009606,A000960601,OWNS,2024-12-03T22:16:56Z
U0009606,A000960602,OWNS,2023-12-26T22:16:56Z
U0009606,A000960603,OWNS,2025-08-16T22:16:56Z
U0009606,A000960604,OWNS,2023-06-15T22:16:56Z
U0009607,A000960701,OWNS,2025-03-23T22:16:56Z
U0009608,A000960801,OWNS,2024-02-18T22:16:56Z
U0009608,A000960802,OWNS,2023-12-25T22:16:56Z
U0009609,A000960901,OWNS,2025-01-18T22:16:56Z
U0009609,A000960902,OWNS,2023-06-22T22:16:56Z
U0009610,A000961001,OWNS,2023-01-04T22:16:56Z
U0009610,A000961002,OWNS,2023-02-21T22:16:56Z
U0009610,A000961003,OWNS,2024-01-30T22:16:56Z
U0009610,A000961004,OWNS,2024-07-18T22:16:56Z
U0009611,A000961101,OWNS,2024-01-27T22:16:56Z
U0009611,A000961102,OWNS,2024-06-15T22:16:56Z
U0009612,A000961201,OWNS,2024-01-26T22:16:56Z
U0009612,A000961202,OWNS,2024-02-20T22:16:56Z
U0009612,A000961203,OWNS,2025-04-13T22:16:56Z
U0009612,A000961204,OWNS,2024-10-23T22:16:56Z
U0009613,A000961301,OWNS,2024-09-26T22:16:56Z
U0009613,A000961302,OWNS,2023-12-09T22:16:56Z
U0009614,A000961401,OWNS,2023-03-24T22:16:56Z
U0009614,A000961402,OWNS,2024-04-07T22:16:56Z
U0009614,A000961403,OWNS,2024-07-15T22:16:56Z
U0009614,A000961404,OWNS,2023-11-21T22:16:56Z
U0009615,A000961501,OWNS,2024-02-27T22:16:56Z
U0009615,A000961502,OWNS,2023-01-31T22:16:56Z
U0009616,A000961601,OWNS,2024-10-19T22:16:56Z
U0009617,A000961701,OWNS,2023-06-17T22:16:56Z
U0009617,A000961702,OWNS,2024-04-19T22:16:56Z
U0009617,A000961703,OWNS,2023-03-12T22:16:56Z
U0009617,A000961704,OWNS,2024-02-28T22:16:56Z
U0009618,A000961801,OWNS,2023-12-25T22:16:56Z
U0009618,A000961802,OWNS,2024-10-15T22:16:56Z
U0009618,A000961803,OWNS,2023-10-21T22:16:56Z
U0009619,A000961901,OWNS,2023-12-11T22:16:56Z
U0009620,A000962001,OWNS,2025-06-23T22:16:56Z
U0009620,A000962002,OWNS,2024-06-12T22:16:56Z
U0009621,A000962101,OWNS,2023-04-13T22:16:56Z
U0009622,A000962201,OWNS,2023-09-10T22:16:56Z
U0009623,A000962301,OWNS,2024-03-28T22:16:56Z
U0009623,A000962302,OWNS,2023-11-23T22:16:56Z
U0009624,A000962401,OWNS,2023-12-21T22:16:56Z
U0009624,A000962402,OWNS,2024-12-20T22:16:56Z
U0009625,A000962501,OWNS,2024-01-27T22:16:56Z
U0009626,A000962601,OWNS,2024-04-25T22:16:56Z
U0009626,A000962602,OWNS,2022-12-29T22:16:56Z
U0009627,A000962701,OWNS,2024-12-18T22:16:56Z
U0009627,A000962702,OWNS,2023-08-01T22:16:56Z
U0009627,A000962703,OWNS,2024-05-29T22:16:56Z
U0009628,A000962801,OWNS,2023-11-12T22:16:56Z
U0009628,A000962802,OWNS,2023-02-15T22:16:56Z
U0009629,A000962901,OWNS,2023-01-17T22:16:56Z
U0009629,A000962902,OWNS,2023-05-09T22:16:56Z
U0009630,A000963001,OWNS,2024-05-08T22:16:56Z
U0009631,A000963101,OWNS,2023-11-03T22:16:56Z
U0009631,A000963102,OWNS,2024-05-30T22:16:56Z
U0009631,A000963103,OWNS,2023-08-17T22:16:56Z
U0009632,A000963201,OWNS,2024-02-25T22:16:56Z
U0009632,A000963202,OWNS,2025-09-03T22:16:56Z
U0009633,A000963301,OWNS,2025-02-07T22:16:56Z
U0009633,A000963302,OWNS,2024-09-08T22:16:56Z
U0009634,A000963401,OWNS,2023-10-12T22:16:56Z
U0009634,A000963402,OWNS,2024-03-21T22:16:56Z
U0009635,A000963501,OWNS,2025-06-12T22:16:56Z
U0009635,A000963502,OWNS,2025-04-09T22:16:56Z
U0009635,A000963503,OWNS,2024-12-20T22:16:56Z
U0009636,A000963601,OWNS,2024-06-23T22:16:56Z
U0009636,A000963602,OWNS,2023-10-16T22:16:56Z
U0009637,A000963701,OWNS,2024-04-16T22:16:56Z
U0009637,A000963702,OWNS,2024-11-23T22:16:56Z
U0009638,A000963801,OWNS,2023-02-21T22:16:56Z
U0009639,A000963901,OWNS,2023-10-13T22:16:56Z
U0009639,A000963902,OWNS,2024-01-24T22:16:56Z
U0009640,A000964001,OWNS,2023-10-01T22:16:56Z
U0009640,A000964002,OWNS,2024-03-12T22:16:56Z
U0009641,A000964101,OWNS,2024-09-06T22:16:56Z
U0009641,A000964102,OWNS,2023-05-08T22:16:56Z
U0009642,A000964201,OWNS,2023-11-17T22:16:56Z
U0009642,A000964202,OWNS,2024-06-15T22:16:56Z
U0009642,A000964203,OWNS,2023-09-01T22:16:56Z
U0009643,A000964301,OWNS,2023-04-25T22:16:56Z
U0009643,A000964302,OWNS,2023-04-24T22:16:56Z
U0009644,A000964401,OWNS,2024-06-01T22:16:56Z
U0009644,A000964402,OWNS,2023-07-17T22:16:56Z
U0009645,A000964501,OWNS,2024-12-19T22:16:56Z
U0009645,A000964502,OWNS,2023-12-27T22:16:56Z
U0009646,A000964601,OWNS,2025-08-23T22:16:56Z
U0009646,A000964602,OWNS,2024-04-02T22:16:56Z
